CustomerID,Total Revenue,Total Orders,Avg Order Value,Customer Segment,Customer Type
17680,184.40,1,184.40,Low,One-Time
17682,2474.33,6,412.39,Low,Repeat
17684,239.41,1,239.41,Low,One-Time
17685,3191.53,7,455.93,Low,Repeat
17686,5739.46,7,819.92,Mid,Repeat
17690,4757.95,15,317.20,Low,Repeat
17691,290.40,2,145.20,Low,Repeat
17692,740.94,4,185.24,Low,Repeat
17693,200.47,1,200.47,Low,One-Time
17694,283.12,1,283.12,Low,One-Time
17695,765.34,2,382.67,Low,Repeat
17696,2285.71,8,285.71,Low,Repeat
17697,338.95,1,338.95,Low,One-Time
17698,154.95,1,154.95,Low,One-Time
17700,2534.64,4,633.66,Low,Repeat
17701,417.95,1,417.95,Low,One-Time
17702,1824.37,4,456.09,Low,Repeat
17703,798.74,3,266.25,Low,Repeat
17704,885.19,2,442.60,Low,Repeat
17705,1823.52,9,202.61,Low,Repeat
17706,10504.49,17,617.91,High,Repeat
17707,152.40,2,76.20,Low,Repeat
17708,267.08,2,133.54,Low,Repeat
17709,137.45,1,137.45,Low,One-Time
17711,385.10,2,192.55,Low,Repeat
17712,522.91,1,522.91,Low,One-Time
17714,153.00,1,153.00,Low,One-Time
17715,326.40,1,326.40,Low,One-Time
17716,5655.99,11,514.18,Mid,Repeat
17718,139.35,1,139.35,Low,One-Time
17719,5396.04,15,359.74,Mid,Repeat
17720,1195.94,4,298.99,Low,Repeat
17722,2424.04,4,606.01,Low,Repeat
17723,3276.40,6,546.07,Low,Repeat
17724,1033.00,3,344.33,Low,Repeat
17725,3439.08,11,312.64,Low,Repeat
17727,1060.25,1,1060.25,Low,One-Time
17728,2876.01,3,958.67,Low,Repeat
17730,5298.48,13,407.58,Mid,Repeat
17731,1240.11,4,310.03,Low,Repeat
17732,303.97,1,303.97,Low,One-Time
17733,692.19,2,346.10,Low,Repeat
17734,700.63,3,233.54,Low,Repeat
17735,13110.02,19,690.00,High,Repeat
17736,377.44,3,125.81,Low,Repeat
17737,168.24,2,84.12,Low,Repeat
17738,1879.05,4,469.76,Low,Repeat
17739,2791.35,7,398.76,Low,Repeat
17742,355.11,2,177.56,Low,Repeat
17744,2322.40,6,387.07,Low,Repeat
17746,110.25,1,110.25,Low,One-Time
17747,71.40,1,71.40,Low,One-Time
17749,674.52,2,337.26,Low,Repeat
17750,1797.57,9,199.73,Low,Repeat
17752,80.64,1,80.64,Low,One-Time
17754,1772.26,5,354.45,Low,Repeat
17757,5605.29,30,186.84,Mid,Repeat
17758,3456.70,8,432.09,Low,Repeat
17759,834.99,3,278.33,Low,Repeat
17760,287.59,2,143.80,Low,Repeat
17761,712.78,1,712.78,Low,One-Time
17763,15.00,1,15.00,Low,One-Time
17764,818.82,2,409.41,Low,Repeat
17765,371.88,3,123.96,Low,Repeat
17767,271.20,1,271.20,Low,One-Time
17768,2273.18,3,757.73,Low,Repeat
17769,3997.98,10,399.80,Low,Repeat
17770,1143.27,5,228.65,Low,Repeat
17771,245.81,2,122.91,Low,Repeat
17772,182.77,2,91.39,Low,Repeat
17774,1225.41,4,306.35,Low,Repeat
17775,56.40,1,56.40,Low,One-Time
17777,665.86,3,221.95,Low,Repeat
17779,658.57,3,219.52,Low,Repeat
17781,188.02,2,94.01,Low,Repeat
17783,283.47,2,141.74,Low,Repeat
17785,131.94,1,131.94,Low,One-Time
17786,278.74,2,139.37,Low,Repeat
17787,1865.19,4,466.30,Low,Repeat
17788,1117.90,2,558.95,Low,Repeat
17789,225.90,1,225.90,Low,One-Time
17790,1965.55,14,140.40,Low,Repeat
17791,106.10,1,106.10,Low,One-Time
17793,323.04,1,323.04,Low,One-Time
17795,350.39,2,175.20,Low,Repeat
17796,697.90,4,174.48,Low,Repeat
17797,780.43,3,260.14,Low,Repeat
17799,3055.93,10,305.59,Low,Repeat
17800,1199.01,9,133.22,Low,Repeat
17802,1285.04,3,428.35,Low,Repeat
17805,512.31,1,512.31,Low,One-Time
17806,546.04,1,546.04,Low,One-Time
17809,5411.91,12,450.99,Mid,Repeat
17811,7837.73,39,200.97,Mid,Repeat
17812,732.16,4,183.04,Low,Repeat
17813,1770.88,5,354.18,Low,Repeat
17816,36.56,4,9.14,Low,Repeat
17817,387.68,3,129.23,Low,Repeat
17819,3704.87,7,529.27,Low,Repeat
17824,298.40,1,298.40,Low,One-Time
17827,1995.46,5,399.09,Low,Repeat
17828,1820.09,4,455.02,Low,Repeat
17829,889.24,1,889.24,Low,One-Time
17830,398.70,3,132.90,Low,Repeat
17831,35.40,1,35.40,Low,One-Time
17832,155.37,1,155.37,Low,One-Time
17835,350.64,3,116.88,Low,Repeat
17836,110.21,1,110.21,Low,One-Time
17837,1593.38,8,199.17,Low,Repeat
17838,2779.30,5,555.86,Low,Repeat
17839,338.80,1,338.80,Low,One-Time
17841,40991.57,124,330.58,High,Repeat
17843,205.48,1,205.48,Low,One-Time
17844,51.56,1,51.56,Low,One-Time
17846,2033.10,1,2033.10,Low,One-Time
17848,901.20,9,100.13,Low,Repeat
17849,605.80,4,151.45,Low,Repeat
17850,5391.21,34,158.57,Mid,Repeat
17852,114.34,2,57.17,Low,Repeat
17854,311.26,2,155.63,Low,Repeat
17855,208.97,1,208.97,Low,One-Time
17856,1418.03,4,354.51,Low,Repeat
17857,26879.04,23,1168.65,High,Repeat
17858,5155.66,12,429.64,Mid,Repeat
17859,148.21,1,148.21,Low,One-Time
17860,252.80,1,252.80,Low,One-Time
17861,2100.80,8,262.60,Low,Repeat
17862,330.90,1,330.90,Low,One-Time
17863,3160.00,6,526.67,Low,Repeat
17864,597.50,3,199.17,Low,Repeat
17865,10526.32,20,526.32,High,Repeat
17866,329.65,1,329.65,Low,One-Time
17867,1197.10,6,199.52,Low,Repeat
17869,428.18,5,85.64,Low,Repeat
17870,1894.35,12,157.86,Low,Repeat
17871,155.90,1,155.90,Low,One-Time
17873,1859.16,5,371.83,Low,Repeat
17874,683.46,6,113.91,Low,Repeat
17877,237.61,1,237.61,Low,One-Time
17878,379.45,1,379.45,Low,One-Time
17879,178.52,1,178.52,Low,One-Time
17880,458.92,1,458.92,Low,One-Time
17881,133.35,1,133.35,Low,One-Time
17883,671.77,4,167.94,Low,Repeat
17884,717.45,4,179.36,Low,Repeat
17885,190.19,1,190.19,Low,One-Time
17886,899.61,3,299.87,Low,Repeat
17887,111.35,1,111.35,Low,One-Time
17888,726.05,8,90.76,Low,Repeat
17889,203.87,2,101.94,Low,Repeat
17890,602.09,2,301.05,Low,Repeat
17891,203.86,1,203.86,Low,One-Time
17892,244.10,3,81.37,Low,Repeat
17893,112.25,1,112.25,Low,One-Time
17894,1119.81,8,139.98,Low,Repeat
17895,98.00,1,98.00,Low,One-Time
17896,256.32,1,256.32,Low,One-Time
17897,566.60,3,188.87,Low,Repeat
17898,152.06,2,76.03,Low,Repeat
17899,155.80,1,155.80,Low,One-Time
17900,112.20,2,56.10,Low,Repeat
17901,110.38,1,110.38,Low,One-Time
17904,191.67,1,191.67,Low,One-Time
17905,800.24,4,200.06,Low,Repeat
17906,72.90,1,72.90,Low,One-Time
17908,243.28,1,243.28,Low,One-Time
17911,366.23,1,366.23,Low,One-Time
17912,311.01,5,62.20,Low,Repeat
17913,411.60,2,205.80,Low,Repeat
17914,336.43,1,336.43,Low,One-Time
17917,341.28,3,113.76,Low,Repeat
17919,1304.04,1,1304.04,Low,One-Time
17920,4204.10,17,247.30,Low,Repeat
17921,826.52,4,206.63,Low,Repeat
17923,207.50,1,207.50,Low,One-Time
17924,2962.50,7,423.21,Low,Repeat
17925,244.08,1,244.08,Low,One-Time
17926,397.29,2,198.65,Low,Repeat
17928,212.54,2,106.27,Low,Repeat
17929,843.00,4,210.75,Low,Repeat
17930,1740.48,5,348.10,Low,Repeat
17931,408.36,2,204.18,Low,Repeat
17932,1331.57,3,443.86,Low,Repeat
17934,704.25,2,352.13,Low,Repeat
17935,145.79,2,72.90,Low,Repeat
17936,389.84,1,389.84,Low,One-Time
17937,4301.22,7,614.46,Low,Repeat
17939,99.14,1,99.14,Low,One-Time
17940,4106.44,10,410.64,Low,Repeat
17941,304.56,1,304.56,Low,One-Time
17942,77.50,1,77.50,Low,One-Time
17946,149.58,2,74.79,Low,Repeat
17947,176.68,1,176.68,Low,One-Time
17948,358.56,1,358.56,Low,One-Time
17949,58510.48,45,1300.23,High,Repeat
17950,482.20,3,160.73,Low,Repeat
17951,1008.54,3,336.18,Low,Repeat
17954,2332.72,12,194.39,Low,Repeat
17955,557.30,4,139.33,Low,Repeat
17956,12.75,1,12.75,Low,One-Time
17957,111.68,1,111.68,Low,One-Time
17958,508.46,1,508.46,Low,One-Time
17960,73.78,1,73.78,Low,One-Time
17961,1296.44,39,33.24,Low,Repeat
17962,102.83,1,102.83,Low,One-Time
17964,471.70,2,235.85,Low,Repeat
17965,2622.57,14,187.33,Low,Repeat
17966,1098.43,5,219.69,Low,Repeat
17967,123.07,1,123.07,Low,One-Time
17968,277.35,1,277.35,Low,One-Time
17969,228.20,2,114.10,Low,Repeat
17970,582.59,1,582.59,Low,One-Time
17972,136.04,1,136.04,Low,One-Time
17973,337.04,1,337.04,Low,One-Time
17974,740.79,3,246.93,Low,Repeat
17975,4488.81,13,345.29,Low,Repeat
17976,353.19,1,353.19,Low,One-Time
17977,288.14,1,288.14,Low,One-Time
17978,300.92,1,300.92,Low,One-Time
17979,757.71,4,189.43,Low,Repeat
17980,811.45,3,270.48,Low,Repeat
17984,152.68,1,152.68,Low,One-Time
17985,634.95,1,634.95,Low,One-Time
17986,20.80,1,20.80,Low,One-Time
17987,198.57,1,198.57,Low,One-Time
17988,201.12,7,28.73,Low,Repeat
17990,630.84,3,210.28,Low,Repeat
17991,93.35,2,46.68,Low,Repeat
17994,678.49,4,169.62,Low,Repeat
17995,76.10,1,76.10,Low,One-Time
17997,1970.67,8,246.33,Low,Repeat
17999,382.06,2,191.03,Low,Repeat
18001,417.23,2,208.62,Low,Repeat
18004,169.47,1,169.47,Low,One-Time
18005,249.72,2,124.86,Low,Repeat
18006,444.68,1,444.68,Low,One-Time
18008,2116.19,9,235.13,Low,Repeat
18009,257.34,1,257.34,Low,One-Time
18010,174.80,1,174.80,Low,One-Time
18011,102.79,1,102.79,Low,One-Time
18013,187.29,2,93.65,Low,Repeat
18014,166.42,1,166.42,Low,One-Time
18015,120.03,1,120.03,Low,One-Time
18016,1483.56,5,296.71,Low,Repeat
18017,523.00,3,174.33,Low,Repeat
18018,122.14,2,61.07,Low,Repeat
18019,38.45,1,38.45,Low,One-Time
18022,668.11,1,668.11,Low,One-Time
18024,389.78,2,194.89,Low,Repeat
18027,115.31,1,115.31,Low,One-Time
18030,230.65,2,115.33,Low,Repeat
18032,73.50,1,73.50,Low,One-Time
18033,97.97,1,97.97,Low,One-Time
18034,422.88,2,211.44,Low,Repeat
18035,730.40,3,243.47,Low,Repeat
18036,405.62,3,135.21,Low,Repeat
18037,70.02,6,11.67,Low,Repeat
18040,357.20,2,178.60,Low,Repeat
18041,4183.39,21,199.21,Low,Repeat
18042,165.05,1,165.05,Low,One-Time
18043,559.51,3,186.50,Low,Repeat
18044,2088.60,10,208.86,Low,Repeat
18045,189.40,1,189.40,Low,One-Time
18048,172.29,2,86.15,Low,Repeat
18050,74.40,1,74.40,Low,One-Time
18053,300.02,1,300.02,Low,One-Time
18055,6784.19,10,678.42,Mid,Repeat
18056,363.65,1,363.65,Low,One-Time
18058,170.16,1,170.16,Low,One-Time
18059,306.46,3,102.15,Low,Repeat
18061,2119.41,10,211.94,Low,Repeat
18062,720.52,3,240.17,Low,Repeat
18064,814.00,2,407.00,Low,Repeat
18065,2392.83,14,170.92,Low,Repeat
18066,318.00,1,318.00,Low,One-Time
18067,396.33,1,396.33,Low,One-Time
18068,101.70,1,101.70,Low,One-Time
18069,2036.67,5,407.33,Low,Repeat
18071,453.00,2,226.50,Low,Repeat
18072,247.44,1,247.44,Low,One-Time
18073,3877.52,12,323.13,Low,Repeat
18074,489.60,1,489.60,Low,One-Time
18075,2611.75,10,261.18,Low,Repeat
18077,2633.01,11,239.36,Low,Repeat
18078,336.13,2,168.07,Low,Repeat
18079,3651.97,4,912.99,Low,Repeat
18080,1231.50,2,615.75,Low,Repeat
18081,343.45,3,114.48,Low,Repeat
18082,703.37,1,703.37,Low,One-Time
18084,90.48,1,90.48,Low,One-Time
18085,689.95,2,344.98,Low,Repeat
18086,101.34,1,101.34,Low,One-Time
18087,4055.72,2,2027.86,Low,Repeat
18088,167.67,1,167.67,Low,One-Time
18092,9068.26,11,824.39,Mid,Repeat
18093,2106.52,4,526.63,Low,Repeat
18094,3017.30,7,431.04,Low,Repeat
18095,580.05,2,290.03,Low,Repeat
18096,911.15,3,303.72,Low,Repeat
18097,2697.80,6,449.63,Low,Repeat
18099,168.31,1,168.31,Low,One-Time
18101,223.65,2,111.83,Low,Repeat
18102,259657.30,60,4327.62,High,Repeat
18104,754.64,1,754.64,Low,One-Time
18105,113.48,1,113.48,Low,One-Time
18106,430.70,1,430.70,Low,One-Time
18108,271.00,1,271.00,Low,One-Time
18109,8052.97,26,309.73,Mid,Repeat
18110,236.30,1,236.30,Low,One-Time
18112,352.69,2,176.35,Low,Repeat
18113,76.32,1,76.32,Low,One-Time
18114,220.10,1,220.10,Low,One-Time
18116,1418.03,8,177.25,Low,Repeat
18117,320.72,1,320.72,Low,One-Time
18118,5653.82,26,217.45,Mid,Repeat
18119,181.12,1,181.12,Low,One-Time
18120,111.15,1,111.15,Low,One-Time
18121,673.10,2,336.55,Low,Repeat
18122,1826.21,6,304.37,Low,Repeat
18123,589.44,2,294.72,Low,Repeat
18125,1142.99,4,285.75,Low,Repeat
18126,206.83,1,206.83,Low,One-Time
18127,348.73,3,116.24,Low,Repeat
18129,112.55,1,112.55,Low,One-Time
18130,1059.39,3,353.13,Low,Repeat
18133,931.50,1,931.50,Low,One-Time
18135,681.91,5,136.38,Low,Repeat
18136,784.33,3,261.44,Low,Repeat
18138,152.65,1,152.65,Low,One-Time
18139,8438.34,6,1406.39,Mid,Repeat
18142,1019.52,2,509.76,Low,Repeat
18143,1000.16,2,500.08,Low,Repeat
18144,2888.75,12,240.73,Low,Repeat
18145,2861.55,4,715.39,Low,Repeat
18146,160.35,2,80.18,Low,Repeat
18147,179.34,2,89.67,Low,Repeat
18149,612.08,3,204.03,Low,Repeat
18150,566.58,3,188.86,Low,Repeat
18151,653.35,2,326.68,Low,Repeat
18154,399.19,2,199.60,Low,Repeat
18155,371.62,3,123.87,Low,Repeat
18156,734.94,2,367.47,Low,Repeat
18158,453.40,2,226.70,Low,Repeat
18159,530.15,1,530.15,Low,One-Time
18160,638.06,2,319.03,Low,Repeat
18161,1618.69,5,323.74,Low,Repeat
18164,399.65,1,399.65,Low,One-Time
18165,302.46,1,302.46,Low,One-Time
18167,1384.86,3,461.62,Low,Repeat
18168,1169.94,6,194.99,Low,Repeat
18169,202.65,1,202.65,Low,One-Time
18170,980.31,3,326.77,Low,Repeat
18171,1231.31,5,246.26,Low,Repeat
18172,7561.68,20,378.08,Mid,Repeat
18173,2106.84,4,526.71,Low,Repeat
18174,104.00,1,104.00,Low,One-Time
18176,476.35,1,476.35,Low,One-Time
18177,1341.42,6,223.57,Low,Repeat
18178,1590.81,4,397.70,Low,Repeat
18179,1793.17,6,298.86,Low,Repeat
18180,1843.75,6,307.29,Low,Repeat
18181,382.80,1,382.80,Low,One-Time
18183,632.07,2,316.04,Low,Repeat
18184,49.80,1,49.80,Low,One-Time
18185,304.25,1,304.25,Low,One-Time
18188,2001.04,3,667.01,Low,Repeat
18189,1090.24,2,545.12,Low,Repeat
18190,284.46,2,142.23,Low,Repeat
18191,207.80,1,207.80,Low,One-Time
18192,957.97,1,957.97,Low,One-Time
18193,243.76,1,243.76,Low,One-Time
18194,973.84,1,973.84,Low,One-Time
18196,689.13,2,344.57,Low,Repeat
18198,5425.56,17,319.15,Mid,Repeat
18200,163.80,1,163.80,Low,One-Time
18202,1396.99,3,465.66,Low,Repeat
18203,160.42,1,160.42,Low,One-Time
18204,1993.70,3,664.57,Low,Repeat
18205,517.36,2,258.68,Low,Repeat
18209,139.10,1,139.10,Low,One-Time
18210,2621.38,6,436.90,Low,Repeat
18211,600.07,5,120.01,Low,Repeat
18212,248.42,1,248.42,Low,One-Time
18213,232.48,1,232.48,Low,One-Time
18215,299.34,1,299.34,Low,One-Time
18216,481.75,1,481.75,Low,One-Time
18217,621.75,2,310.88,Low,Repeat
18218,662.08,2,331.04,Low,Repeat
18219,2069.77,10,206.98,Low,Repeat
18220,305.28,1,305.28,Low,One-Time
18221,1041.61,5,208.32,Low,Repeat
18222,443.00,1,443.00,Low,One-Time
18223,6484.54,14,463.18,Mid,Repeat
18224,158.95,1,158.95,Low,One-Time
18225,5509.12,12,459.09,Mid,Repeat
18226,5228.05,11,475.28,Mid,Repeat
18227,93.75,1,93.75,Low,One-Time
18228,779.90,2,389.95,Low,Repeat
18229,7276.90,20,363.85,Mid,Repeat
18230,2810.20,7,401.46,Low,Repeat
18231,2083.27,5,416.65,Low,Repeat
18232,592.97,4,148.24,Low,Repeat
18233,440.00,1,440.00,Low,One-Time
18235,1796.48,3,598.83,Low,Repeat
18236,882.24,6,147.04,Low,Repeat
18237,987.10,5,197.42,Low,Repeat
18239,1561.61,5,312.32,Low,Repeat
18240,422.58,1,422.58,Low,One-Time
18241,2073.09,17,121.95,Low,Repeat
18242,2232.49,4,558.12,Low,Repeat
18245,2567.06,7,366.72,Low,Repeat
18246,596.10,2,298.05,Low,Repeat
18248,804.02,2,402.01,Low,Repeat
18249,95.34,1,95.34,Low,One-Time
18250,349.27,1,349.27,Low,One-Time
18251,4314.72,1,4314.72,Low,One-Time
18252,526.67,2,263.34,Low,Repeat
18255,103.30,1,103.30,Low,One-Time
18257,2337.63,8,292.20,Low,Repeat
18259,2338.60,3,779.53,Low,Repeat
18260,2643.20,6,440.53,Low,Repeat
18261,324.24,2,162.12,Low,Repeat
18262,149.48,1,149.48,Low,One-Time
18263,1213.16,3,404.39,Low,Repeat
18265,801.51,2,400.76,Low,Repeat
18268,25.50,1,25.50,Low,One-Time
18269,168.60,1,168.60,Low,One-Time
18270,283.15,2,141.58,Low,Repeat
18272,3078.58,6,513.10,Low,Repeat
18273,204.00,3,68.00,Low,Repeat
18274,175.92,1,175.92,Low,One-Time
18276,335.86,1,335.86,Low,One-Time
18277,110.38,1,110.38,Low,One-Time
18278,173.90,1,173.90,Low,One-Time
18280,180.60,1,180.60,Low,One-Time
18281,80.82,1,80.82,Low,One-Time
18282,178.05,2,89.03,Low,Repeat
18283,2094.88,16,130.93,Low,Repeat
18287,1837.28,3,612.43,Low,Repeat
